file,href
"Creative leadership strategies for primary school principals to promote teachers’ creativity in Guangxi, China",https://api.elsevier.com/content/abstract/scopus_id/85053843262
Use of metal mesh to assist the multi-phase reaction in a microreactor,https://api.elsevier.com/content/abstract/scopus_id/85084294353
Constructing MoS2/g-C3N4 heterojunction with enhanced oxygen evolution reaction activity: A theoretical insight,https://api.elsevier.com/content/abstract/scopus_id/85078483413
"Corrigendum: Fertility Preservation for Child and Adolescent Cancer Patients in Asian Countries (Frontiers in Endocrinology, (2019), 10, 10.3389/fendo.2019.00655)",https://api.elsevier.com/content/abstract/scopus_id/85084855340
Cortical superficial siderosis progression in cerebral amyloid angiopathy: Prospective MRI study,https://api.elsevier.com/content/abstract/scopus_id/85084749194
Asian CHI symposium: HCI research from asia and on asian contexts and cultures,https://api.elsevier.com/content/abstract/scopus_id/85090192658
Atomic diffusion mediated by vacancy defects in L12-Zr3Al: A first-principles study,https://api.elsevier.com/content/abstract/scopus_id/85076543355
An introduction to deep convolutional neural networks with keras,https://api.elsevier.com/content/abstract/scopus_id/85113371329
Large-scale Distributive Matrix Collaborative Filtering for Recommender System,https://api.elsevier.com/content/abstract/scopus_id/85086279370
Visual-based Items Recommendation Using Deep Neural Network,https://api.elsevier.com/content/abstract/scopus_id/85086251139
Constraints on the χc1 versus χc2 Polarizations in Proton-Proton Collisions at s =8 TeV,https://api.elsevier.com/content/abstract/scopus_id/85084721870
Elucidating the Regulon of a Fur-like Protein in Mycobacterium avium subsp. paratuberculosis (MAP),https://api.elsevier.com/content/abstract/scopus_id/85084347476
Ethyl acetate extract of kaempferia parviflora inhibits helicobacter pyloriassociated mammalian cell inflammation by regulating proinflammatory cytokine expression and leukocyte chemotaxis,https://api.elsevier.com/content/abstract/scopus_id/85084257490
Long-Term Isotope Evidence on the Diet and Habitat Breadth of Pleistocene to Holocene Caprines in Thailand: Implications for the Extirpation and Conservation of Himalayan Gorals,https://api.elsevier.com/content/abstract/scopus_id/85084259500
A Well-Defined Core–Shell-Structured Capsule Catalyst for Direct Conversion of CO2 into Liquefied Petroleum Gas,https://api.elsevier.com/content/abstract/scopus_id/85081379568
Rocking vibrations of rigid foundations on multi-layered poroelastic media,https://api.elsevier.com/content/abstract/scopus_id/85066044407
Comparison of two caries prevention programs among Thai kindergarten: A randomized controlled trial,https://api.elsevier.com/content/abstract/scopus_id/85083755506
A highly responsive methanol sensor based on graphene oxide/polyindole composites,https://api.elsevier.com/content/abstract/scopus_id/85084065962
"Middle Permian (Roadian) gastropods from the Khao Khad Formation, Central Thailand: Implications for palaeogeography of the Indochina Terrane",https://api.elsevier.com/content/abstract/scopus_id/85083345649
Performance analysis and temperature gradient of solid oxide fuel cell stacks operated with bio-oil sorption-enhanced steam reforming,https://api.elsevier.com/content/abstract/scopus_id/85082138678
Aryl ethynylpyrene as fluorescent sensors for cyanide ions in aqueous media,https://api.elsevier.com/content/abstract/scopus_id/85088939454
Computational Study of the Evolution of Ni-Based Catalysts during the Dry Reforming of Methane,https://api.elsevier.com/content/abstract/scopus_id/85085275602
Supersymmetric solutions of 7D maximal gauged supergravity,https://api.elsevier.com/content/abstract/scopus_id/85084670635
Rapid Low-Cost Microarray-Based Genotyping for Genetic Screening in Primary Immunodeficiency,https://api.elsevier.com/content/abstract/scopus_id/85083988634
Electrochemical immunosensor functionalized with nanobodies for the detection of the toxic microalgae Alexandrium minutum using glassy carbon electrode modified with gold nanoparticles,https://api.elsevier.com/content/abstract/scopus_id/85078953261
Quantitative analysis of calcium carbonate formation in magnetized water,https://api.elsevier.com/content/abstract/scopus_id/85078857870
Neoproterozoic to Early Triassic tectono-stratigraphic evolution of Indochina and adjacent areas: A review with new data,https://api.elsevier.com/content/abstract/scopus_id/85078562034
Bacterial cellulose membrane conjugated with plant-derived osteopontin: Preparation and its potential for bone tissue regeneration,https://api.elsevier.com/content/abstract/scopus_id/85078534868
"Hydrochemical, geophysical and multivariate statistical investigation of the seawater intrusion in the coastal aquifer at Phetchaburi Province, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85077186925
Photocatalytic zinc oxide on flexible polyacrylonitrile nanofibers via sol–gel coaxial electrospinning,https://api.elsevier.com/content/abstract/scopus_id/85076254297
A Control System for Maintaining Passenger Cabin Air Quality,https://api.elsevier.com/content/abstract/scopus_id/85083852730
Epigenetic TET-Catalyzed Oxidative Products of 5-Methylcytosine Impede Z-DNA Formation of CG Decamers,https://api.elsevier.com/content/abstract/scopus_id/85082828717
"Investigating carbon dioxide absorption by urban trees in a new park of Bangkok, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85083365374
Husband's willingness-to-pay for HIV and syphilis screening at antenatal care clinic under the Thai universal coverage scheme,https://api.elsevier.com/content/abstract/scopus_id/85083164148
Study of excited Λb 0 states decaying to Λb 0π+π− in proton-proton collisions at s=13TeV,https://api.elsevier.com/content/abstract/scopus_id/85081618676
Measurement of the tt‾bb‾ production cross section in the all-jet final state in pp collisions at s=13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85080887360
Production of Λc + baryons in proton-proton and lead-lead collisions at s NN =5.02TeV,https://api.elsevier.com/content/abstract/scopus_id/85080054268
Running of the top quark mass from proton-proton collisions at s=13TeV,https://api.elsevier.com/content/abstract/scopus_id/85079875596
Undrained lower bound solutions for end bearing capacity of shallow circular piles in non-homogeneous and anisotropic clays,https://api.elsevier.com/content/abstract/scopus_id/85077908042
Influence of rice husk ash on mechanical properties and fire resistance of recycled aggregate high-calcium fly ash geopolymer concrete,https://api.elsevier.com/content/abstract/scopus_id/85076698295
"Vincetoxicum strigosum (Asclepiadoideae, Apocynaceae), a new species from northeastern Thailand",https://api.elsevier.com/content/abstract/scopus_id/85084797221
User requirement and usability testing framework for information system development: Case study of financial institution,https://api.elsevier.com/content/abstract/scopus_id/85083260081
Head gimbal assembly automated visual inspection by using digital image processing,https://api.elsevier.com/content/abstract/scopus_id/85083211184
Development of Decision Support System for Solving the Machine Selection Problem in an Intermittent Manufacturing System Design,https://api.elsevier.com/content/abstract/scopus_id/85083186266
Applying rice husk biochar to revitalise saline sodic soil in Khorat Plateau area - A case study for food security purposes,https://api.elsevier.com/content/abstract/scopus_id/85088885967
Development of Delaminate Inspection by Using Sound Sensor and Pattern Recognition Technique,https://api.elsevier.com/content/abstract/scopus_id/85083525494
Development of Leishmania (Mundinia) in guinea pigs,https://api.elsevier.com/content/abstract/scopus_id/85083116327
Improvement of Non-oil Ethylene Propylene Diene Monomers Mixing Process,https://api.elsevier.com/content/abstract/scopus_id/85086274960
Creation A Strategic Plan for Supporting Digital Transformation,https://api.elsevier.com/content/abstract/scopus_id/85086273637
The Development of Machineries and Technologies to Support Digital Transformation,https://api.elsevier.com/content/abstract/scopus_id/85086260427
Automated Monitoring and Behavior Analysis for Proactive Security Operations,https://api.elsevier.com/content/abstract/scopus_id/85086252008
Reduced Cardiac Index Reserve and Hypovolemia in Severe Falciparum Malaria,https://api.elsevier.com/content/abstract/scopus_id/85083888281
"Feeding Cells with a Novel ""trojan"" Carrier: Citrate Nanoparticles",https://api.elsevier.com/content/abstract/scopus_id/85082833682
CdS/ZnO: A Multipronged Approach for Efficient Reduction of Carbon Dioxide under Visible Light Irradiation,https://api.elsevier.com/content/abstract/scopus_id/85084186650
Performance of the prototype shaftless small scale horizontal wind turbine for electricity generating from industrial exhaust air system,https://api.elsevier.com/content/abstract/scopus_id/85083457777
Fuel replacement: A possible option for Thailand energy security?,https://api.elsevier.com/content/abstract/scopus_id/85083454684
"Enhanced oil recovery: Potential for oil production development in Fang oilfield, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85083451555
"A systemic approach to integrated sustainable solid waste management through community engagement: A case study of Tan Deaw sub-district, Saraburi province",https://api.elsevier.com/content/abstract/scopus_id/85083450936
Business model and market designs for solar prosumer on peer to peer energy trading in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85083449347
Feasibility on development of kinetic-energy harvesting floors,https://api.elsevier.com/content/abstract/scopus_id/85083448477
Comparative customer economics on different financial options in support the adoption of residential rooftop photovoltaic in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85083443556
